"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Andhra Pradesh","Vizianagaram","2023-06-10","2023","06","23.5669538919","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-11","2023","06","23.1132139506","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-12","2023","06","22.6618114461","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-13","2023","06","22.3285571759","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-14","2023","06","21.9677306904","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-15","2023","06","23.9833324368","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-16","2023","06","23.1574217178","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-17","2023","06","22.641150292","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-18","2023","06","22.2326241408","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-19","2023","06","27.7066197881","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-20","2023","06","25.9112053899","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-06-21","2023","06","25.9810144145","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-01","2023","06","23.4676238012","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-02","2023","06","22.807525065","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-03","2023","06","22.2812466208","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-04","2023","06","21.8359339655","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-05","2023","06","27.3309758457","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-06","2023","06","25.2816869938","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-07","2023","06","24.4611704472","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-08","2023","06","24.0287564049","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-09","2023","06","23.4163627061","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-10","2023","06","22.9269922563","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-11","2023","06","22.4108641683","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-12","2023","06","21.9459959624","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-13","2023","06","21.6405166982","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-14","2023","06","21.2405675715","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-15","2023","06","20.8770759501","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-16","2023","06","20.5343966513","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-17","2023","06","20.2150354453","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-18","2023","06","20.5467059968","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-19","2023","06","21.0861630858","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-20","2023","06","21.5257344416","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-06-21","2023","06","22.9071392771","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-01","2023","06","23.6417483335","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-02","2023","06","22.9441652055","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-03","2023","06","22.4327022554","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-04","2023","06","22.2501346883","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-05","2023","06","21.7407755807","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-06","2023","06","21.2685459017","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-07","2023","06","20.8957977032","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-08","2023","06","20.8904657307","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-09","2023","06","20.4624622338","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-10","2023","06","20.2130558955","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-11","2023","06","20.3554545991","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-12","2023","06","20.1288289574","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-13","2023","06","19.785482151","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-14","2023","06","19.4820520418","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-15","2023","06","19.1892414809","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-16","2023","06","18.9200837624","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-17","2023","06","18.9830626215","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-18","2023","06","19.3107874107","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-19","2023","06","19.6195439551","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-20","2023","06","21.1995571717","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-06-21","2023","06","24.1250815562","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-01","2023","06","6.4917101061","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-03","2023","06","6.7631622833","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-04","2023","06","6.6558316096","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-02","2023","06","6.3935006126","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-05","2023","06","6.6831893338","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-06","2023","06","6.4778831166","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-07","2023","06","6.316039943","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-08","2023","06","6.1383138695","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-09","2023","06","5.9945619639","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-10","2023","06","7.6924202481","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-11","2023","06","9.3436195092","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-12","2023","06","9.1342466803","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-13","2023","06","8.139945074","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-14","2023","06","8.1275034599","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-15","2023","06","9.2115556347","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-16","2023","06","9.1328755983","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-17","2023","06","8.6960488055","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-18","2023","06","8.0062251772","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-19","2023","06","7.701339716","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-20","2023","06","7.6294310284","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-06-21","2023","06","9.0811558555","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-01","2023","06","13.1083152439","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-03","2023","06","13.5649242044","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-02","2023","06","14.2099186959","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-04","2023","06","13.2360037673","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-05","2023","06","12.9633778891","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-06","2023","06","12.6958583165","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-07","2023","06","12.5129630323","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-08","2023","06","12.3209366834","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-09","2023","06","13.2880192756","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-10","2023","06","14.1002403695","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-11","2023","06","15.2444425986","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-12","2023","06","17.2109441224","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-13","2023","06","15.8023785083","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-14","2023","06","15.2567612621","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-16","2023","06","16.681401614","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-17","2023","06","16.7428373972","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-15","2023","06","16.9305618403","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-18","2023","06","16.6330133863","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-19","2023","06","15.5755329402","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-20","2023","06","15.6625865201","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-06-21","2023","06","15.8160392367","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-01","2023","06","22.2144427811","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-03","2023","06","22.4631329333","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-04","2023","06","22.499543638","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-02","2023","06","21.7363265142","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-05","2023","06","22.6014434735","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-06","2023","06","21.8785541455","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-07","2023","06","22.4047953844","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-08","2023","06","21.6180028023","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-09","2023","06","20.543935595","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-10","2023","06","21.7888701353","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-11","2023","06","31.2950033837","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-12","2023","06","29.2153827742","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-13","2023","06","27.1657412161","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-14","2023","06","27.0980999396","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-15","2023","06","27.5089785484","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-16","2023","06","27.5576776194","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-17","2023","06","25.9842507635","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-18","2023","06","24.7797139598","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-19","2023","06","23.8964606265","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-20","2023","06","26.1693035078","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-06-21","2023","06","26.056933863","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-01","2023","06","20.9168456877","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-03","2023","06","21.5261159807","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-02","2023","06","21.6591069444","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-04","2023","06","21.1560008532","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-05","2023","06","20.805039931","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-06","2023","06","20.5614728418","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-07","2023","06","20.2862607024","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-08","2023","06","19.873079574","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-09","2023","06","20.9895896672","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-10","2023","06","21.2402013602","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-11","2023","06","29.7765373503","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-12","2023","06","26.5774778368","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-13","2023","06","25.2364284379","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-14","2023","06","24.9884849265","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-16","2023","06","26.1410590221","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-17","2023","06","25.7845109016","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-15","2023","06","28.019479157","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-18","2023","06","25.3521894727","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-19","2023","06","25.0020564637","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-20","2023","06","27.1250656904","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-06-21","2023","06","25.5712476046","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-01","2023","06","17.6927468187","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-03","2023","06","21.1978914929","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-04","2023","06","20.3192067221","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-02","2023","06","22.6967955278","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-05","2023","06","19.5655763176","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-06","2023","06","18.9020021423","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-07","2023","06","18.3373470121","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-08","2023","06","17.8222109567","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-09","2023","06","17.3733406148","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-10","2023","06","22.7777595275","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-11","2023","06","28.1201532317","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-12","2023","06","25.487640619","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-13","2023","06","23.3073465822","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-14","2023","06","24.4845909216","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-15","2023","06","26.980042598","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-16","2023","06","26.1380649441","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-17","2023","06","24.9652137008","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-18","2023","06","23.6668475996","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-19","2023","06","22.7934962388","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-20","2023","06","22.5594015464","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-06-21","2023","06","25.537558517","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-01","2023","06","16.0879544223","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-03","2023","06","19.0885132075","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-02","2023","06","19.0595548605","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-04","2023","06","18.6411089496","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-05","2023","06","18.2107994925","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-06","2023","06","17.8885018107","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-07","2023","06","17.5745617499","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-08","2023","06","17.2966749702","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-09","2023","06","17.1687482565","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-10","2023","06","20.1980522357","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-11","2023","06","25.6146743373","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-12","2023","06","24.6239549464","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-13","2023","06","22.5155404485","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-14","2023","06","22.2758463264","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-16","2023","06","22.6828527032","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-17","2023","06","22.8790788906","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-15","2023","06","25.3896900071","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-18","2023","06","21.911389646","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-19","2023","06","21.7175933039","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-20","2023","06","22.4988879666","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-06-21","2023","06","22.0031165902","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-01","2023","06","22.9189726652","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-03","2023","06","25.0274832154","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-04","2023","06","24.6118774577","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-02","2023","06","25.5003410056","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-05","2023","06","24.1942173736","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-06","2023","06","24.2115967903","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-07","2023","06","23.8753304987","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-08","2023","06","23.5255733281","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-09","2023","06","23.4320735139","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-10","2023","06","23.95060428","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-11","2023","06","30.7465811822","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-12","2023","06","28.6366749257","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-13","2023","06","27.3574039756","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-14","2023","06","26.5954204387","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-15","2023","06","30.5737649955","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-16","2023","06","27.5755070579","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-17","2023","06","27.7662766163","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-18","2023","06","27.0225428034","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-19","2023","06","27.3972103165","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-20","2023","06","27.75842065","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-06-21","2023","06","26.8386009079","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-01","2023","06","22.1375605346","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-03","2023","06","24.0846623485","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-04","2023","06","23.7595672767","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-02","2023","06","24.3292562247","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-05","2023","06","23.3530687332","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-06","2023","06","23.6986346736","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-07","2023","06","23.2874698717","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-08","2023","06","22.7875398964","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-09","2023","06","22.4039077199","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-10","2023","06","22.6668650933","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-11","2023","06","26.5974333571","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-12","2023","06","25.224721584","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-13","2023","06","24.6302166194","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-14","2023","06","24.2091552564","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-15","2023","06","30.0478630352","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-16","2023","06","27.8105794156","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-17","2023","06","27.1437557189","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-18","2023","06","26.9444420135","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-19","2023","06","26.8932909997","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-20","2023","06","29.2008262008","NRSC VIC MODEL"
"Arunachal Pradesh","Kurung Kumey","2023-06-21","2023","06","27.7934513887","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-06-01","2023","06","21.7022181234","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-06-03","2023","06","21.8334730864","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-06-04","2023","06","23.6602782413","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-06-02","2023","06","23.0576267031","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-06-05","2023","06","22.2435899016","NRSC VIC MODEL"
"Arunachal Pradesh","Leparada","2023-06-06","2023","06","21.6874631227","NRSC VIC MODEL"
